"M.Group.Cluster","genomeName","len","breadth_of_coverage","depth_of_coverage_mean","depth_of_coverage_median","M.Group.Type..k.u.","First.Genome.in.Cluster","Other.Genomes","sample"
"M579","VDB|003C-0074-0-0000|M579-c2470-c0-c0",6751,0.999703747592949,39.7150688990962,41,"uVSG","-","-","FF08034165"
"M900","VDB|0048-005E-0-0003|M900-c3337-c0-c0",23411,0.980393831959335,7.24394388288602,7,"uVSG","-","-","FF08034165"
"M197","VDB|0038-004B-0-0002|M197-c1484-c0-c1",6164,0.965444516547696,7.6482944043018,8,"uVSG","-","-","FF08034165"
"M237","VDB|0010-0158-0-0003|M237-c1555-c0-c5",5527,0.963452144020264,9.76244131455399,9,"uVSG","-","-","FF08034165"
"M311","VDB|0028-0059-0-0005|M311-c1716-c0-c3",4984,0.951645264847512,6.70946658233186,6,"kVSG","NC_029014_Parabacteroides_phage_YZ2015b","NC_0290141_Parabacteroides_phage_YZ2015b","FF08034165"
"M1064","VDB|0051-0064-0-0003|M1064-c2629-c0-c2",15332,0.9490607878946,4.01140815064257,4,"uVSG","-","-","FF08034165"
"M1138","VDB|000D-0023-0-0002|M1138-c3917-c0-c0",16396,0.941449133935106,4.27461777662607,4,"uVSG","-","-","FF08034165"
"M832","VDB|0046-0177-0-0000|M832-c3151-c0-c1",21735,0.891419369680239,5.0226064516129,4,"uVSG","-","-","FF08034165"
"M378","VDB|0010-01C1-0-0002|M378-c190-c0-c15",23735,0.888434800926901,3.12557499881444,3,"uVSG","-","-","FF08034165"
"M616","VDB|0008-000A-0-0002|M616-c2556-c1-c0",14007,0.888412936388948,15.7033108325297,15,"uVSG","-","-","FF08034165"
"M987","VDB|0008-00C7-0-0000|M987-c2772-c0-c0",29719,0.870150408829368,3.18325599381284,3,"uVSG","-","-","FF08034165"
"M871","VDB|0021-00A8-0-0000|M871-c3032-c0-c6",3817,0.828137280586848,3.28377095855742,3,"uVSG","-","-","FF08034165"
"M646","VDB|0028-0036-0-0000|M646-c1495-c0-c1",2175,0.821609195402299,21.2495803021824,22,"uVSG","-","-","FF08034165"
"M658","VDB|0042-000E-0-0008|M658-c3868-c0-c7",1663,0.81659651232712,3.57511045655376,4,"uVSG","-","-","FF08034165"
"M1056","VDB|0028-0052-0-0009|M1056-c3720-c2-c0",1625,0.802461538461538,2.16871165644172,2,"uVSG","-","-","FF08034165"
"M855","VDB|002C-0000-0-0000|M855-c3350-c0-c4",2602,0.756725595695619,2.42204164550533,2,"uVSG","-","-","FF08034165"
"M616","VDB|0021-00AB-0-0036|M616-c2556-c1-c0",2819,1,82.0393756651295,83,"uVSG","-","-","FF08034170"
"M642","VDB|002B-0009-0-0006|M642-c3455-c0-c0",3078,0.999350227420403,5.23602080624187,5,"uVSG","-","-","FF08034170"
"M697","VDB|0012-004C-0-0006|M697-c3861-c6-c3",8968,0.986396074933095,995.546122541262,742,"uVSG","-","-","FF08034170"
"M203","VDB|002B-0008-0-0004|M203-c1490-c0-c3",5852,0.979665071770335,5.86446886446886,5,"uVSG","-","-","FF08034170"
"M706","VDB|002C-0005-0-001A|M706-c2807-c0-c0",33806,0.959770454948826,5.28958885532885,5,"uVSG","-","-","FF08034170"
"M208","VDB|003B-0000-0-0047|M208-c45-c0-c3",164018,0.93813483885915,9.64283068284472,9,"kVSG","NC_030953_Shigella_phage_SHFML11","NC_0309531_Shigella_phage_SHFML11|NC_0421291_Escherichia_phage_slur03|NC_0310111_Shigella_phage_SHFML26|NC_0419901_Escherichia_phage_ST0|NC_0254371_Shigella_phage_Shf125875|NC_0418641_Escherichia_coli_O157_typing_phage_6|NC_0289271_Escherichia_phage_slur02|NC_0085151_Bacteriophage_RB32|NC_0254491_Escherichia_phage_ECML134|NC_0288941_Enterobacteria_phage_vB_EcoM_VR20|NC_0279791_Enterobacteria_phage_RB68|NC_0419191_UNVERIFIED_Escherichia_phage_CF2|NC_0420781_Shigella_phage_Sf24|NC_0254191_Enterobacteria_phage_RB3|NC_0145951_Shigella_phage_SP18|NC_0241252_Escherichia_phage_e11/2|NC_0258291_Shigella_phage_pSs1|NC_0419361_Escherichia_phage_ECD7|NC_0289251_Enterobacteria_phage_vB_EcoM_VR25|NC_0310471_Escherichia_phage_HY03|NC_0008664_Enterobacteria_phage_T4|NC_0193991_Enterobacteria_phage_vB_EcoM_ACGC40|NC_0274041_Yersinia_phage_PST|NC_0310301_Escherichia_phage_UFVAREG1","FF08034170"
"M305","VDB|0010-0170-0-0002|M305-c1676-c0-c6",5091,0.910823021017482,3.92883329739055,4,"uVSG","-","-","FF08034170"
"M378","VDB|0017-0006-0-0003|M378-c2832-c0-c5",1983,0.907715582450832,2.41611111111111,2,"uVSG","-","-","FF08034170"
"M1064","VDB|001E-0085-0-0000|M1064-c1042-c1-c1",89809,0.886759678874055,4.75083815718429,4,"uVSG","-","-","FF08034170"
"M914","VDB|0040-010D-0-0001|M914-c1802-c0-c6",5142,0.881174640217814,4.52615316707129,4,"uVSG","-","-","FF08034170"
"M648","VDB|004F-003C-0-0001|M648-c3579-c1-c2",2241,0.856314145470772,5.48150078165711,5,"uVSG","-","-","FF08034170"
"M892","VDB|0001-0085-0-0004|M892-c3062-c0-c10",11651,0.842674448545189,24.1653086168262,25,"uVSG","-","-","FF08034170"
"M428","VDB|0003-00C1-0-0000|M428-c2706-c0-c4",3215,0.837636080870918,3.02116598588934,3,"kVSG","NC_018285_Streptococcus_phage_YMC2011","NC_0182851_Streptococcus_phage_YMC2011","FF08034170"
"M867","VDB|0037-00ED-0-0001|M867-c1847-c3-c35",3442,0.834979662986636,8.78253305497564,9,"uVSG","-","-","FF08034170"
"M282","VDB|0051-0083-0-000C|M282-c3522-c0-c6",7246,0.818796577422026,31.9922467554357,18,"uVSG","-","-","FF08034170"
"M629","VDB|0046-0189-0-0001|M629-c1754-c0-c0",11571,0.81453634085213,139.066312997347,148,"kVSG","NC_021777_Salmonella_phage_Jersey","NC_0217771_Salmonella_phage_Jersey|NC_0420841_Escherichia_phage_VB_EcoSGolestan|NC_0279931_Escherichia_phage_K1G|NC_0419921_Salmonella_phage_wksl3|NC_0418971_Escherichia_phage_K1ind1|NC_0167631_Salmonella_phage_SE2|NC_0418981_Escherichia_phage_K1ind2|NC_0279941_Escherichia_phage_K1H","FF08034170"
"M1098","VDB|0037-0010-0-0003|M1098-c2579-c0-c5",2849,0.791856791856792,2.39494680851064,2,"uVSG","-","-","FF08034170"
"M721","VDB|004C-007B-0-0000|M721-c2849-c0-c2",3511,0.760751922529194,4.0026207412954,4,"uVSG","-","-","FF08034170"
"M694","VDB|002C-0002-0-0000|M694-c507-c0-c5",57195,0.757531252731882,8.58300828582639,7,"uVSG","-","-","FF08034170"
"M646","VDB|0040-0027-0-0000|M646-c2666-c0-c15",1590,0.99937106918239,11.7249842668345,12,"uVSG","-","-","FF08034186"
"M527","VDB|0048-0051-0-0000|M527-c2323-c0-c0",21538,0.998189246912434,13.0604679287409,13,"uVSG","-","-","FF08034186"
"M697","VDB|0001-0113-0-0000|M697-c3861-c6-c6",8363,0.994858304436207,361.596394230769,361,"uVSG","-","-","FF08034186"
"M1147","VDB|0040-00E4-0-0004|M1147-c2963-c0-c2",12850,0.97727626459144,11.7429526994744,12,"uVSG","-","-","FF08034186"
"M1064","VDB|001E-002F-0-0000|M1064-c1042-c2-c1",83939,0.973445001727445,7.9618773711908,7,"uVSG","-","-","FF08034186"
"M706","VDB|002C-0005-0-001A|M706-c2807-c0-c0",33806,0.972519671064308,8.25370319676369,8,"uVSG","-","-","FF08034186"
"M1102","VDB|0021-0089-0-0075|M1102-c76-c0-c268",1963,0.954661232806928,22.7582710779082,24,"kVSG","NC_024711_Uncultured_crAssphage","NC_0247111_Uncultured_crAssphage","FF08034186"
"M738","VDB|0028-005D-0-0008|M738-c70-c0-c12",1658,0.952955367913148,11.6759493670886,13,"uVSG","-","-","FF08034186"
"M146","VDB|001E-000F-0-0005|M146-c2684-c0-c10",5055,0.914342235410485,17.5183903072263,17,"uVSG","-","-","FF08034186"
"M867","VDB|004C-003A-0-0000|M867-c2385-c1-c43",3162,0.913662239089184,12.9719626168224,13,"uVSG","-","-","FF08034186"
"M1087","VDB|0047-0033-0-0001|M1087-c3803-c0-c0",1708,0.851288056206089,2.58596973865199,2,"uVSG","-","-","FF08034186"
"M1319","VDB|002E-0012-0-0002|M1319-c560-c1-c6",3454,0.814418066010423,4.22538215428368,4,"uVSG","-","-","FF08034186"
"M902","VDB|004C-0052-0-0002|M902-c3340-c0-c2",13405,0.768295412159642,7.30614622778911,7,"uVSG","-","-","FF08034186"
"M378","VDB|0010-0104-0-0001|M378-c190-c1-c0",8806,0.999659323188735,7.33806656821538,7,"uVSG","-","-","FF08034188"
"M1075","VDB|0021-00B6-0-003E|M1075-c3777-c1-c0",1592,0.998743718592965,5.25408805031447,5,"uVSG","-","-","FF08034188"
"M996","VDB|0001-00FB-0-0000|M996-c3359-c0-c0",21574,0.998331324742746,15.6929612777417,15,"uVSG","-","-","FF08034188"
"M787","VDB|000C-001E-0-0006|M787-c3035-c0-c0",20601,0.992184845395855,15.4109099804305,14,"uVSG","-","-","FF08034188"
"M282","VDB|0045-002A-0-0003|M282-c3522-c0-c7",7176,0.988433667781494,174.959678556323,160,"uVSG","-","-","FF08034188"
"M1069","VDB|0001-00AC-0-0004|M1069-c3754-c0-c4",1501,0.986009327115256,23.0472972972973,24,"uVSG","-","-","FF08034188"
"M1098","VDB|0037-0010-0-0003|M1098-c2579-c0-c5",2849,0.984204984204984,4.07132667617689,4,"uVSG","-","-","FF08034188"
"M727","VDB|004F-004C-0-0004|M727-c2871-c0-c1",34962,0.974858417710657,31.1631018396268,31,"uVSG","-","-","FF08034188"
"M1063","VDB|001E-0012-0-0002|M1063-c3742-c0-c0",18282,0.945137293512745,5.27125412350252,5,"uVSG","-","-","FF08034188"
"M812","VDB|0021-00B8-0-0006|M812-c3113-c0-c4",2084,0.943378119001919,9.05900305188199,8,"uVSG","-","-","FF08034188"
"M706","VDB|002C-0005-0-001A|M706-c2807-c0-c0",33806,0.940513518310359,5.58279603711275,5,"uVSG","-","-","FF08034188"
"M779","VDB|004A-0027-0-0006|M779-c3013-c0-c0",35369,0.935310582713676,3.73658595568453,3,"uVSG","-","-","FF08034188"
"M1117","VDB|0020-001A-0-0006|M1117-c3877-c1-c0",7264,0.929653083700441,6.25499777876499,5,"uVSG","-","-","FF08034188"
"M1051","VDB|0046-0118-0-0007|M1051-c3711-c0-c0",15645,0.920933205496964,14.8337729039423,15,"uVSG","-","-","FF08034188"
"M892","VDB|001E-002B-0-0006|M892-c879-c2-c1",8160,0.91703431372549,63.504476814112,64,"uVSG","-","-","FF08034188"
"M900","VDB|0048-005E-0-0003|M900-c3337-c0-c0",23411,0.916919396864722,3.93231156247088,3,"uVSG","-","-","FF08034188"
"M862","VDB|003A-0033-0-0000|M862-c902-c0-c17",2493,0.904532691536302,13.6212860310421,13,"uVSG","-","-","FF08034188"
"M697","VDB|0012-004C-0-0006|M697-c3861-c6-c3",8968,0.892060660124888,632.48925,544,"uVSG","-","-","FF08034188"
"M786","VDB|001E-0067-0-000F|M786-c3034-c0-c0",31196,0.888863956917553,13.3459915611814,13,"uVSG","-","-","FF08034188"
"M1056","VDB|0028-0052-0-0009|M1056-c3720-c2-c0",1625,0.877538461538461,20.7755960729313,22,"uVSG","-","-","FF08034188"
"M1143","VDB|0020-0018-0-0000|M1143-c3930-c0-c0",8366,0.870069328233325,4.26116224756148,4,"uVSG","-","-","FF08034188"
"M888","VDB|0021-00B8-0-003C|M888-c881-c0-c0",12853,0.867579553411655,6.54273159357905,6,"uVSG","-","-","FF08034188"
"M867","VDB|0045-0020-0-0000|M867-c1847-c3-c36",2122,0.866163996229972,34.7959738846572,37,"uVSG","-","-","FF08034188"
"M1130","VDB|004F-00F3-0-0000|M1130-c3907-c0-c1",8742,0.822237474262183,3.70715080690039,3,"uVSG","-","-","FF08034188"
"M1064","VDB|004C-00B7-0-0000|M1064-c1042-c1-c14",32496,0.807822501230921,6.92015542265057,6,"uVSG","-","-","FF08034188"
"M753","VDB|0010-0001-0-0003|M753-c3180-c0-c1",15483,0.804882774656074,3.01195634729578,3,"uVSG","-","-","FF08034188"
"M646","VDB|001D-0107-0-0009|M646-c1301-c1-c7",5115,0.798826979472141,2.41458639255996,2,"uVSG","-","-","FF08034188"
"M902","VDB|004C-0052-0-0002|M902-c3340-c0-c2",13405,0.785303991048116,19.6309489883158,20,"uVSG","-","-","FF08034188"
"M954","VDB|0012-0002-0-0002|M954-c3506-c0-c7",2143,0.779281381241251,7.43532934131736,6,"uVSG","-","-","FF08034188"
"M61","VDB|0021-00B8-0-001C|M61-c1162-c0-c1",7764,0.763395157135497,6.45064956976548,6,"uVSG","-","-","FF08034188"
"M697","VDB|0040-00CF-0-0002|M697-c3861-c6-c9",6630,1,91.0205128205128,93,"uVSG","-","-","FF08034206"
"M665","VDB|0047-000E-0-0005|M665-c2297-c6-c7",3654,0.995894909688013,20.59604286892,19,"uVSG","-","-","FF08034206"
"M892","VDB|004C-0013-0-0008|M892-c879-c3-c31",5219,0.985629430925465,28.804432348367,19,"uVSG","-","-","FF08034206"
"M940","VDB|0028-003F-0-001C|M940-c577-c0-c34",1595,0.962382445141066,2.58697068403909,2,"uVSG","-","-","FF08034206"
"M727","VDB|004F-0056-0-0001|M727-c2871-c0-c2",33819,0.957420384990686,6.34130146082337,6,"uVSG","-","-","FF08034206"
"M655","VDB|0046-020C-0-0000|M655-c2686-c0-c0",2630,0.93041825095057,7.38536984062117,5,"uVSG","-","-","FF08034206"
"M441","VDB|0021-0058-0-0000|M441-c2353-c7-c3",3199,0.915598624570178,262.009218163196,277,"uVSG","-","-","FF08034206"
"M1064","VDB|001E-002F-0-0000|M1064-c1042-c2-c1",83939,0.913961329060389,6.86228606436644,6,"uVSG","-","-","FF08034206"
"M1063","VDB|0002-0021-0-0003|M1063-c3742-c0-c1",12593,0.908361788295085,5.65425299414284,6,"uVSG","-","-","FF08034206"
"M498","VDB|0021-0008-0-0007|M498-c2243-c3-c0",3403,0.898618865706729,14.1772400261609,14,"uVSG","-","-","FF08034206"
"M914","VDB|0040-010D-0-0001|M914-c1802-c0-c6",5142,0.895176973940101,8.77797088855094,8,"uVSG","-","-","FF08034206"
"M966","VDB|0020-001B-0-0002|M966-c3494-c0-c0",20904,0.847349789513969,4.01473494043923,4,"uVSG","-","-","FF08034206"
"M1110","VDB|004F-0029-0-0000|M1110-c2124-c0-c15",29993,0.840662821324976,5.4002934877449,4,"uVSG","-","-","FF08034206"
"M911","VDB|001D-0016-0-0000|M911-c3361-c1-c0",6393,0.834819333646176,84.0547123852351,80,"uVSG","-","-","FF08034206"
"M282","VDB|0051-0083-0-000C|M282-c3522-c0-c6",7246,0.829009108473641,41.6672215748294,30,"uVSG","-","-","FF08034206"
"M995","VDB|001E-00BF-0-0000|M995-c3569-c0-c1",19465,0.818340611353712,6.52683784292799,4,"uVSG","-","-","FF08034206"
"M955","VDB|0046-01A7-0-0001|M955-c3469-c0-c1",3322,0.810656231186032,1.78239881173413,2,"uVSG","-","-","FF08034206"
"M706","VDB|0001-00A1-0-0001|M706-c2807-c0-c4",24531,0.769556887203946,4.99364339442738,3,"uVSG","-","-","FF08034206"
"M697","VDB|0015-000A-0-0000|M697-c3861-c6-c15",4399,1,1460.20481927711,1540,"uVSG","-","-","FF08034212"
"M441","VDB|0021-0058-0-0000|M441-c2353-c7-c3",3199,0.999687402313223,602.736710444027,660,"uVSG","-","-","FF08034212"
"M805","VDB|0001-009F-0-0001|M805-c3083-c2-c4",1849,0.996214169821525,5.85939196525516,6,"uVSG","-","-","FF08034212"
"M892","VDB|000E-000C-0-0002|M892-c3062-c0-c0",19587,0.989840200132741,19.5061893955024,19,"uVSG","-","-","FF08034212"
"M1056","VDB|0028-0052-0-0009|M1056-c3720-c2-c0",1625,0.912,5.2361673414305,4,"uVSG","-","-","FF08034212"
"M1110","VDB|002F-0101-0-0009|M1110-c2124-c0-c96",9231,0.892644350557903,4.21019417475728,4,"uVSG","-","-","FF08034212"
"M822","VDB|004F-00C8-0-0005|M822-c2642-c0-c2",6284,0.860120942075111,3.25291396854764,3,"uVSG","-","-","FF08034212"
"M112","VDB|0002-000F-0-0001|M112-c1289-c1-c0",26574,0.852374501392338,3.75034214824953,3,"uVSG","-","-","FF08034212"
"M349","VDB|0046-018D-0-0000|M349-c1834-c1-c16",1615,0.815479876160991,8.52467729688686,8,"kVSG","NC_029012_Parabacteroides_phage_YZ2015a","NC_0290121_Parabacteroides_phage_YZ2015a","FF08034212"
"M179","VDB|001E-0080-0-0003|M179-c2923-c0-c1",31660,0.802716361339229,4.48083733375305,4,"uVSG","-","-","FF08034212"
"M83","VDB|0046-0078-0-0000|M83-c1217-c0-c10",7928,0.799192734611504,324.669349747475,370,"uVSG","-","-","FF08034212"
"M697","VDB|0015-000A-0-0000|M697-c3861-c6-c15",4399,1,2313.38395089793,2436,"uVSG","-","-","FF08034218"
"M808","VDB|0010-0092-0-0000|M808-c3098-c0-c1",18422,1,29.660134621648,29,"uVSG","-","-","FF08034218"
"M282","VDB|0016-000A-0-0000|M282-c3840-c1-c36",3611,1,72.8648573802271,75,"uVSG","-","-","FF08034218"
"M1070","VDB|0021-00B8-0-003E|M1070-c2035-c0-c0",2796,1,42.1655937052933,42,"uVSG","-","-","FF08034218"
"M776","VDB|0028-007C-0-001B|M776-c987-c0-c2",10227,0.999902219614745,21.3843144924702,21,"uVSG","-","-","FF08034218"
"M265","VDB|000D-0048-0-0000|M265-c1614-c0-c0",48537,0.987535282361909,5.4967871150797,5,"uVSG","-","-","FF08034218"
"M892","VDB|0010-0117-0-0003|M892-c879-c3-c3",13053,0.984141576649046,17.7779075198505,17,"uVSG","-","-","FF08034218"
"M459","VDB|004C-009D-0-0006|M459-c3388-c0-c1",10269,0.983445320868634,8.02247747301713,5,"uVSG","-","-","FF08034218"
"M759","VDB|0047-0068-0-0004|M759-c2960-c2-c3",2475,0.94989898989899,19.4466184602297,20,"uVSG","-","-","FF08034218"
"M1102","VDB|0021-0033-0-0004|M1102-c3882-c0-c17",2405,0.932640332640333,126.870263040571,130,"kVSG","NC_024711_Uncultured_crAssphage","NC_0247111_Uncultured_crAssphage","FF08034218"
"M229","VDB|0048-0060-0-0000|M229-c1542-c3-c6",9399,0.919991488456219,12.8733664854863,7,"uVSG","-","-","FF08034218"
"M806","VDB|0047-005E-0-0003|M806-c3084-c0-c0",2814,0.902985074626866,20.2148760330579,21,"uVSG","-","-","FF08034218"
"M927","VDB|0050-00A5-0-0001|M927-c3407-c0-c0",17625,0.884085106382979,22.3080477474008,21,"uVSG","-","-","FF08034218"
"M871","VDB|0021-00A8-0-0000|M871-c3032-c0-c6",3817,0.882368352108986,3.08194774346793,3,"uVSG","-","-","FF08034218"
"M1098","VDB|0021-00B2-0-002B|M1098-c2579-c0-c0",2773,0.874864767399928,4.58862324814509,5,"uVSG","-","-","FF08034218"
"M738","VDB|004F-01E3-0-0007|M738-c70-c0-c129",17622,0.861025990239473,107.0487049364,113,"uVSG","-","-","FF08034218"
"M1138","VDB|000D-0023-0-0002|M1138-c3917-c0-c0",16396,0.838741156379605,2.76803374054683,2,"uVSG","-","-","FF08034218"
"M687","VDB|001F-005E-0-0001|M687-c3207-c0-c2",2572,0.838258164852255,3.82374768089054,4,"uVSG","-","-","FF08034218"
"M1110","VDB|0001-0017-0-0000|M1110-c3864-c0-c9",3235,0.818238021638331,6.77408386853041,7,"uVSG","-","-","FF08034218"
"M135","VDB|0028-0079-0-0007|M135-c1349-c1-c5",6376,0.789523212045169,10.7717520858164,11,"uVSG","-","-","FF08034218"
"M237","VDB|003A-0016-0-0004|M237-c1555-c0-c3",5555,0.783258325832583,2.56929441507699,2,"uVSG","-","-","FF08034218"
"M832","VDB|004C-003F-0-0003|M832-c3151-c0-c2",20501,0.758792254036389,2.56775520699409,2,"uVSG","-","-","FF08034218"
"M441","VDB|0046-0173-0-0000|M441-c2353-c2-c0",8440,0.751184834123223,1751.80110410095,1016,"uVSG","-","-","FF08034218"
"M759","VDB|0046-0159-0-0000|M759-c2960-c2-c1",2624,0.990853658536585,20.0057692307692,18,"uVSG","-","-","FF08034222"
"M808","VDB|0010-017B-0-0000|M808-c3098-c0-c2",12980,0.970030816640986,143.595584147407,146,"uVSG","-","-","FF08034222"
"M923","VDB|0013-0028-0-0002|M923-c3398-c3-c2",2295,0.966448801742919,12.9012623985573,12,"uVSG","-","-","FF08034222"
"M441","VDB|0009-0014-0-0002|M441-c2353-c0-c16",1959,0.956610515569168,1045.79402347919,1141,"uVSG","-","-","FF08034222"
"M835","VDB|004F-0154-0-0005|M835-c3154-c2-c0",2698,0.925871015567087,4.59127301841473,4,"uVSG","-","-","FF08034222"
"M1206","VDB|0013-003F-0-0002|M1206-c567-c0-c2",31993,0.840058762854374,4.50710671230838,4,"kVSG","NC_001895_Enterobacteria_phage_P2","NC_0018951_Enterobacteria_phage_P2|NC_0227501_Enterobacteria_phage_fiAA91ss|NC_0047451_Yersinia_phage_L413C|NC_0050561_Escherichia_phage_Wphi|NC_0217741_Salmonella_phage_FSL_SP004|NC_0288961_Escherichia_phage_pro147","FF08034222"
"M1046","VDB|0001-00AF-0-0001|M1046-c1963-c0-c1",18234,0.774432379072063,2.90822179732314,2,"uVSG","-","-","FF08034222"
"M653","VDB|0021-0057-0-0001|M653-c2675-c1-c0",2627,0.768937952036544,6.02326732673267,4,"uVSG","-","-","FF08034222"
"M697","VDB|0015-000A-0-0000|M697-c3861-c6-c15",4399,1,462.022277790407,481,"uVSG","-","-","FF08034234"
"M282","VDB|0016-0085-0-0001|M282-c3522-c0-c5",9468,0.999894381073088,53.6970529206718,57,"uVSG","-","-","FF08034234"
"M441","VDB|002C-0001-0-0004|M441-c2353-c0-c1",12885,0.999146294140473,76.1767904303247,11,"uVSG","-","-","FF08034234"
"M1005","VDB|004F-002E-0-0001|M1005-c3596-c0-c1",15616,0.993916495901639,7.53862508858965,7,"uVSG","-","-","FF08034234"
"M302","VDB|0040-00D9-0-0002|M302-c1701-c1-c14",28203,0.993724071907244,15.3962035252979,14,"uVSG","-","-","FF08034234"
"M757","VDB|004F-0228-0-0001|M757-c2104-c0-c5",2982,0.989604292421194,6.17316164012199,6,"uVSG","-","-","FF08034234"
"M806","VDB|0021-00B6-0-001A|M806-c3084-c0-c1",2112,0.987689393939394,6.96596356663471,6,"uVSG","-","-","FF08034234"
"M298","VDB|0002-001C-0-0008|M298-c1691-c0-c8",15242,0.967392730612781,6.84767717870465,7,"uVSG","-","-","FF08034234"
"M727","VDB|004F-0056-0-0001|M727-c2871-c0-c2",33819,0.958839705490996,9.37080210935332,9,"uVSG","-","-","FF08034234"
"M900","VDB|003A-000E-0-0007|M900-c2799-c0-c7",3288,0.940693430656934,4.18913676042677,3,"uVSG","-","-","FF08034234"
"M343","VDB|0020-0022-0-0001|M343-c2403-c0-c1",24641,0.889696035063512,8.45901564566893,8,"uVSG","-","-","FF08034234"
"M361","VDB|0015-0048-0-0004|M361-c3790-c0-c15",1616,0.885519801980198,6.24528301886792,6,"uVSG","-","-","FF08034234"
"M914","VDB|0040-010D-0-0001|M914-c1802-c0-c6",5142,0.876896149358226,15.2506098913285,17,"uVSG","-","-","FF08034234"
"M347","VDB|0010-00B4-0-000B|M347-c1113-c0-c9",5823,0.871887343293835,3.3836911561946,3,"uVSG","-","-","FF08034234"
"M1110","VDB|0001-0017-0-0000|M1110-c3864-c0-c9",3235,0.843585780525502,2.5734701355808,2,"uVSG","-","-","FF08034234"
"M988","VDB|0002-0016-0-0002|M988-c3548-c3-c2",2073,0.829715388326097,10.4226744186047,10,"uVSG","-","-","FF08034234"
"M995","VDB|001E-00BF-0-0000|M995-c3569-c0-c1",19465,0.817724120215772,8.54306716089715,5,"uVSG","-","-","FF08034234"
"M1143","VDB|0020-0018-0-0000|M1143-c3930-c0-c0",8366,0.797274683241693,2.38170914542729,2,"uVSG","-","-","FF08034234"
"M978","VDB|002C-0007-0-000B|M978-c3523-c0-c0",16272,0.794555063913471,2.82063578002939,3,"uVSG","-","-","FF08034234"
"M311","VDB|001D-007B-0-0007|M311-c1716-c0-c15",4185,0.7610513739546,4.25839874411303,4,"kVSG","NC_029014_Parabacteroides_phage_YZ2015b","NC_0290141_Parabacteroides_phage_YZ2015b","FF08034234"
"M241","VDB|0045-005F-0-0005|M241-c156-c1-c7",4608,0.754340277777778,2.57336018411968,2,"uVSG","-","-","FF08034234"
"M779","VDB|004A-0027-0-0006|M779-c3013-c0-c0",35369,0.750204981763691,2.54156930730384,2,"uVSG","-","-","FF08034234"
"M697","VDB|0010-00F3-0-0001|M697-c3861-c6-c0",10022,1,577.643085212532,572,"uVSG","-","-","FF08034236"
"M441","VDB|0021-0026-0-000E|M441-c2353-c7-c3",2850,1,991.899298245614,1056,"uVSG","-","-","FF08034236"
"M808","VDB|0010-0092-0-0000|M808-c3098-c0-c1",18422,1,21.1294104874606,21,"uVSG","-","-","FF08034236"
"M1138","VDB|000D-0023-0-0002|M1138-c3917-c0-c0",16396,0.991461332032203,11.7072465551181,12,"uVSG","-","-","FF08034236"
"M1063","VDB|001E-0012-0-0002|M1063-c3742-c0-c0",18282,0.966305655836342,6.75919846031926,7,"uVSG","-","-","FF08034236"
"M832","VDB|0010-01A7-0-0002|M832-c3151-c0-c5",17994,0.950928087140158,11.4849512009818,10,"uVSG","-","-","FF08034236"
"M939","VDB|0037-00E7-0-0000|M939-c3437-c0-c0",24880,0.93814308681672,3.77515959042029,3,"uVSG","-","-","FF08034236"
"M892","VDB|001E-0033-0-0002|M892-c3062-c0-c11",11172,0.935642678123881,21.8837654261934,11,"uVSG","-","-","FF08034236"
"M962","VDB|002F-00C8-0-0002|M962-c3487-c0-c0",21427,0.908619965464134,9.75294057219169,9,"uVSG","-","-","FF08034236"
"M343","VDB|0020-0022-0-0001|M343-c2403-c0-c1",24641,0.884785520068179,5.39450509127603,4,"uVSG","-","-","FF08034236"
"M867","VDB|004F-003D-0-0003|M867-c2128-c1-c18",3206,0.881784154709919,6.78422355854262,6,"uVSG","-","-","FF08034236"
"M1064","VDB|0002-002F-0-0000|M1064-c1042-c2-c105",24967,0.829615091921336,3.56978709023319,3,"uVSG","-","-","FF08034236"
